problem,penalty,p,iter,energy,prob_opt,prob_unfeas,min,freq_min,mode,freq_mode,num_evaluations,phase_time,total_time
Problem_5Sat3Gs_0_6.json,1.5,2,6,-3.354356,0.11083984375,0.4931640625,0,0.11083984375,1,0.18798828125,1000,2881.05,6101.83
Problem_5Sat3Gs_0_6.json,1.5,2,7,-3.352453,0.11181640625,0.482421875,0,0.11181640625,1,0.19482421875,1000,3357.51,6578.29
Problem_5Sat3Gs_0_6.json,1.5,2,8,-3.866256,0.173828125,0.40380859375,0,0.173828125,1,0.2685546875,1000,3830.56,7051.34
Problem_5Sat3Gs_0_6.json,1.5,2,9,-3.826842,0.169921875,0.427734375,0,0.169921875,1,0.22900390625,1000,4306.65,7527.42
Problem_5Sat3Gs_0_6.json,1.5,2,10,-3.723352,0.1396484375,0.46142578125,0,0.1396484375,1,0.23193359375,1000,4779.86,8000.64
Problem_5Sat3Gs_0_6.json,1.5,3,1,-3.729359,0.13671875,0.54248046875,0,0.13671875,1,0.22265625,1000,665.74,8666.38
Problem_5Sat3Gs_0_6.json,1.5,3,2,-4.070205,0.255859375,0.46826171875,0,0.255859375,0,0.255859375,1000,1299.93,9300.57
Problem_5Sat3Gs_0_6.json,1.5,3,3,-3.521716,0.18115234375,0.59765625,0,0.18115234375,2000,0.24365234375,1000,1931.24,9931.88
Problem_5Sat3Gs_0_6.json,1.5,3,4,-3.401959,0.1083984375,0.55517578125,0,0.1083984375,1,0.1728515625,1000,2562.66,10563.3
Problem_5Sat3Gs_0_6.json,1.5,3,5,-4.238552,0.3271484375,0.3828125,0,0.3271484375,0,0.3271484375,1000,3195.7,11196.34
Problem_5Sat3Gs_0_6.json,1.5,3,6,-3.879343,0.185546875,0.32666015625,0,0.185546875,1,0.26806640625,1000,3828.34,11828.98
Problem_5Sat3Gs_0_6.json,1.5,3,7,-3.862428,0.17529296875,0.39697265625,0,0.17529296875,1,0.2666015625,1000,4451.38,12452.02
Problem_5Sat3Gs_0_6.json,1.5,3,8,-3.87592,0.13330078125,0.244140625,0,0.13330078125,1,0.310546875,1000,5082.02,13082.66
Problem_5Sat3Gs_0_6.json,1.5,3,9,-3.90414,0.177734375,0.40185546875,0,0.177734375,1,0.263671875,1000,5713.27,13713.91
Problem_5Sat3Gs_0_6.json,1.5,3,10,-3.904666,0.1943359375,0.35400390625,0,0.1943359375,1,0.251953125,1000,6343.39,14344.03
Problem_5Sat3Gs_0_6.json,1.5,4,1,-4.041958,0.21142578125,0.3212890625,0,0.21142578125,1,0.28857421875,1000,824.35,15168.38
Problem_5Sat3Gs_0_6.json,1.5,4,2,-4.165032,0.3076171875,0.4462890625,0,0.3076171875,0,0.3076171875,1000,1611.49,15955.52
Problem_5Sat3Gs_0_6.json,1.5,4,3,-4.136249,0.3291015625,0.33056640625,0,0.3291015625,0,0.3291015625,1000,2398.96,16743.0
Problem_5Sat3Gs_0_6.json,1.5,4,4,-4.030793,0.28125,0.50146484375,0,0.28125,0,0.28125,1000,3179.3,17523.33
Problem_5Sat3Gs_0_6.json,1.5,4,5,-3.804242,0.154296875,0.55615234375,0,0.154296875,1000,0.22998046875,1000,3969.11,18313.14
Problem_5Sat3Gs_0_6.json,1.5,4,6,-4.009845,0.24951171875,0.3173828125,0,0.24951171875,0,0.24951171875,1000,4753.99,19098.02
Problem_5Sat3Gs_0_6.json,1.5,4,7,-4.093375,0.21484375,0.25732421875,0,0.21484375,1,0.3408203125,1000,5532.74,19876.77
Problem_5Sat3Gs_0_6.json,1.5,4,8,-3.607158,0.1494140625,0.642578125,0,0.1494140625,1000,0.24169921875,1000,6331.06,20675.09
Problem_5Sat3Gs_0_6.json,1.5,4,9,-4.045745,0.2509765625,0.30517578125,0,0.2509765625,1,0.27734375,1000,7121.15,21465.18
Problem_5Sat3Gs_0_6.json,1.5,4,10,-3.685414,0.173828125,0.43212890625,0,0.173828125,1,0.20556640625,1000,7906.5,22250.53
Problem_5Sat3Gs_0_6.json,1.5,5,1,-4.046163,0.1982421875,0.34228515625,0,0.1982421875,1,0.28173828125,1000,980.21,23230.74
Problem_5Sat3Gs_0_6.json,1.5,5,2,-4.752494,0.58251953125,0.21875,0,0.58251953125,0,0.58251953125,1000,1918.87,24169.41
Problem_5Sat3Gs_0_6.json,1.5,5,3,-4.193376,0.330078125,0.48583984375,0,0.330078125,0,0.330078125,1000,2865.15,25115.68
Problem_5Sat3Gs_0_6.json,1.5,5,4,-4.004351,0.2216796875,0.509765625,0,0.2216796875,1000,0.248046875,1000,3810.4,26060.94
Problem_5Sat3Gs_0_6.json,1.5,5,5,-3.974843,0.23095703125,0.3857421875,0,0.23095703125,1,0.2626953125,1000,4760.5,27011.04
Problem_5Sat3Gs_0_6.json,1.5,5,6,-4.124814,0.2822265625,0.38720703125,0,0.2822265625,0,0.2822265625,1000,5704.71,27955.24
Problem_5Sat3Gs_0_6.json,1.5,5,7,-3.48406,0.11865234375,0.48291015625,0,0.11865234375,1,0.1796875,1000,6654.29,28904.83
Problem_5Sat3Gs_0_6.json,1.5,5,8,-3.848399,0.1630859375,0.43359375,0,0.1630859375,1,0.24951171875,1000,7592.18,29842.72
Problem_5Sat3Gs_0_6.json,1.5,5,9,-4.161761,0.3291015625,0.455078125,0,0.3291015625,0,0.3291015625,1000,8542.0,30792.53
Problem_5Sat3Gs_0_6.json,1.5,5,10,-3.897933,0.22265625,0.51318359375,0,0.22265625,0,0.22265625,1000,9488.11,31738.65
Problem_5Sat3Gs_0_6.json,1.5,6,1,-3.729706,0.1201171875,0.330078125,0,0.1201171875,1,0.29150390625,1000,1153.61,32892.26
Problem_5Sat3Gs_0_6.json,1.5,6,2,-3.677293,0.1201171875,0.27294921875,0,0.1201171875,1,0.25634765625,1000,2249.22,33987.87
Problem_5Sat3Gs_0_6.json,1.5,6,3,-4.02043,0.22607421875,0.47314453125,0,0.22607421875,0,0.22607421875,1000,3351.38,35090.03
Problem_5Sat3Gs_0_6.json,1.5,6,4,-3.749499,0.1337890625,0.5087890625,0,0.1337890625,1000,0.2109375,1000,4450.41,36189.06
Problem_5Sat3Gs_0_6.json,1.5,6,5,-3.803138,0.18505859375,0.55078125,0,0.18505859375,1000,0.234375,1000,5552.7,37291.35
Problem_5Sat3Gs_0_6.json,1.5,6,6,-3.488261,0.08544921875,0.5576171875,0,0.08544921875,1,0.23583984375,1000,6649.4,38388.05
Problem_5Sat3Gs_0_6.json,1.5,6,7,-3.393363,0.09814453125,0.50048828125,0,0.09814453125,1,0.21240234375,1000,7744.92,39483.57
Problem_5Sat3Gs_0_6.json,1.5,6,8,-4.080398,0.267578125,0.46630859375,0,0.267578125,0,0.267578125,1000,8845.82,40584.47
Problem_5Sat3Gs_0_6.json,1.5,6,9,-4.311501,0.359375,0.1884765625,0,0.359375,0,0.359375,1000,9946.75,41685.4
Problem_5Sat3Gs_0_6.json,1.5,6,10,-3.811883,0.18310546875,0.4443359375,0,0.18310546875,1000,0.19287109375,1000,11038.29,42776.93
Problem_5Sat3Gs_0_6.json,1.5,7,1,-3.368608,0.0751953125,0.4765625,0,0.0751953125,1,0.1865234375,1000,1321.27,44098.21
Problem_5Sat3Gs_0_6.json,1.5,7,2,-3.137131,0.05029296875,0.4697265625,0,0.05029296875,1,0.1953125,1000,2573.71,45350.65
